objectName_markerName,X,Y,Z,localX,localY,localZ
trichecker3_143,10.8,10.0,1.0,0.2,0.0,0.0
trichecker3_144,10.8,10.0,1.4,0.2,0.0,0.1
trichecker3_145,10.8,10.0,1.8,0.2,0.0,0.2
trichecker3_146,10.8,10.0,2.2,0.2,0.0,0.3
trichecker3_147,10.8,10.0,2.6,0.2,0.0,0.4
trichecker3_148,10.8,10.0,3.0,0.2,0.0,0.5
trichecker3_149,10.8,10.0,3.4,0.2,0.0,0.6
trichecker3_150,10.8,10.0,3.8,0.2,0.0,0.7
trichecker3_151,10.8,10.0,4.2,0.2,0.0,0.8
trichecker3_152,10.8,10.0,4.6,0.2,0.0,0.9
trichecker3_153,10.8,10.0,5.0,0.2,0.0,1.0
trichecker3_154,11.2,10.0,1.0,0.3,0.0,0.0
trichecker3_155,11.2,10.0,1.4,0.3,0.0,0.1
trichecker3_156,11.2,10.0,1.8,0.3,0.0,0.2
trichecker3_157,11.2,10.0,2.2,0.3,0.0,0.3
trichecker3_158,11.2,10.0,2.6,0.3,0.0,0.4
trichecker3_159,11.2,10.0,3.0,0.3,0.0,0.5
trichecker3_160,11.2,10.0,3.4,0.3,0.0,0.6
trichecker3_161,11.2,10.0,3.8,0.3,0.0,0.7
trichecker3_162,11.2,10.0,4.2,0.3,0.0,0.8
trichecker3_163,11.2,10.0,4.6,0.3,0.0,0.9
trichecker3_164,11.2,10.0,5.0,0.3,0.0,1.0
trichecker3_165,11.6,10.0,1.0,0.4,0.0,0.0
trichecker3_166,11.6,10.0,1.4,0.4,0.0,0.1
trichecker3_167,11.6,10.0,1.8,0.4,0.0,0.2
trichecker3_168,11.6,10.0,2.2,0.4,0.0,0.3
trichecker3_169,11.6,10.0,2.6,0.4,0.0,0.4
trichecker3_170,11.6,10.0,3.0,0.4,0.0,0.5
trichecker3_171,11.6,10.0,3.4,0.4,0.0,0.6
trichecker3_172,11.6,10.0,3.8,0.4,0.0,0.7
trichecker3_173,11.6,10.0,4.2,0.4,0.0,0.8
trichecker3_174,11.6,10.0,4.6,0.4,0.0,0.9
trichecker3_175,11.6,10.0,5.0,0.4,0.0,1.0
trichecker3_176,12.0,10.0,1.0,0.5,0.0,0.0
trichecker3_177,12.0,10.0,1.4,0.5,0.0,0.1
trichecker3_178,12.0,10.0,1.8,0.5,0.0,0.2
trichecker3_179,12.0,10.0,2.2,0.5,0.0,0.3
trichecker3_180,12.0,10.0,2.6,0.5,0.0,0.4
trichecker3_181,12.0,10.0,3.0,0.5,0.0,0.5
trichecker3_182,12.0,10.0,3.4,0.5,0.0,0.6
trichecker3_183,12.0,10.0,3.8,0.5,0.0,0.7
trichecker3_184,12.0,10.0,4.2,0.5,0.0,0.8
trichecker3_185,12.0,10.0,4.6,0.5,0.0,0.9
trichecker3_186,12.0,10.0,5.0,0.5,0.0,1.0
trichecker3_187,12.4,10.0,1.0,0.6,0.0,0.0
trichecker3_188,12.4,10.0,1.4,0.6,0.0,0.1
trichecker3_189,12.4,10.0,1.8,0.6,0.0,0.2
trichecker3_190,12.4,10.0,2.2,0.6,0.0,0.3
trichecker3_191,12.4,10.0,2.6,0.6,0.0,0.4
trichecker3_192,12.4,10.0,3.0,0.6,0.0,0.5
trichecker3_193,12.4,10.0,3.4,0.6,0.0,0.6
trichecker3_194,12.4,10.0,3.8,0.6,0.0,0.7
trichecker3_195,12.4,10.0,4.2,0.6,0.0,0.8
trichecker3_196,12.4,10.0,4.6,0.6,0.0,0.9
trichecker3_197,12.4,10.0,5.0,0.6,0.0,1.0
trichecker3_198,12.8,10.0,1.0,0.7,0.0,0.0
trichecker3_199,12.8,10.0,1.4,0.7,0.0,0.1
trichecker3_200,12.8,10.0,1.8,0.7,0.0,0.2
trichecker3_201,12.8,10.0,2.2,0.7,0.0,0.3
trichecker3_202,12.8,10.0,2.6,0.7,0.0,0.4
trichecker3_203,12.8,10.0,3.0,0.7,0.0,0.5
trichecker3_204,12.8,10.0,3.4,0.7,0.0,0.6
trichecker3_205,12.8,10.0,3.8,0.7,0.0,0.7
trichecker3_206,12.8,10.0,4.2,0.7,0.0,0.8
trichecker3_207,12.8,10.0,4.6,0.7,0.0,0.9
trichecker3_208,12.8,10.0,5.0,0.7,0.0,1.0
trichecker3_209,13.2,10.0,1.0,0.8,0.0,0.0
trichecker3_210,13.2,10.0,1.4,0.8,0.0,0.1
trichecker3_211,13.2,10.0,1.8,0.8,0.0,0.2
trichecker3_212,13.2,10.0,2.2,0.8,0.0,0.3
trichecker3_213,13.2,10.0,2.6,0.8,0.0,0.4
trichecker3_214,13.2,10.0,3.0,0.8,0.0,0.5
trichecker3_215,13.2,10.0,3.4,0.8,0.0,0.6
trichecker3_216,13.2,10.0,3.8,0.8,0.0,0.7
trichecker3_217,13.2,10.0,4.2,0.8,0.0,0.8
trichecker3_218,13.2,10.0,4.6,0.8,0.0,0.9
trichecker3_219,13.2,10.0,5.0,0.8,0.0,1.0
trichecker3_220,13.6,10.0,1.0,0.9,0.0,0.0
trichecker3_221,13.6,10.0,1.4,0.9,0.0,0.1
trichecker3_222,13.6,10.0,1.8,0.9,0.0,0.2
trichecker3_223,13.6,10.0,2.2,0.9,0.0,0.3
trichecker3_224,13.6,10.0,2.6,0.9,0.0,0.4
trichecker3_225,13.6,10.0,3.0,0.9,0.0,0.5
trichecker3_226,13.6,10.0,3.4,0.9,0.0,0.6
trichecker3_227,13.6,10.0,3.8,0.9,0.0,0.7
trichecker3_228,13.6,10.0,4.2,0.9,0.0,0.8
trichecker3_229,13.6,10.0,4.6,0.9,0.0,0.9
trichecker3_230,13.6,10.0,5.0,0.9,0.0,1.0
trichecker3_231,14.0,10.0,1.0,1.0,0.0,0.0
trichecker3_232,14.0,10.0,1.4,1.0,0.0,0.1
trichecker3_233,14.0,10.0,1.8,1.0,0.0,0.2
trichecker3_234,14.0,10.0,2.2,1.0,0.0,0.3
trichecker3_235,14.0,10.0,2.6,1.0,0.0,0.4
trichecker3_236,14.0,10.0,3.0,1.0,0.0,0.5
trichecker3_237,14.0,10.0,3.4,1.0,0.0,0.6
trichecker3_238,14.0,10.0,3.8,1.0,0.0,0.7
trichecker3_239,14.0,10.0,4.2,1.0,0.0,0.8
trichecker3_240,14.0,10.0,4.6,1.0,0.0,0.9
trichecker3_241,14.0,10.0,5.0,1.0,0.0,1.0
trichecker3_242,10.0,10.0,1.0,0.0,0.0,0.0
trichecker3_243,10.0,10.0,1.4,0.0,0.0,0.1
trichecker3_244,10.0,10.0,1.8,0.0,0.0,0.2
trichecker3_245,10.0,10.0,2.2,0.0,0.0,0.3
trichecker3_246,10.0,10.0,2.6,0.0,0.0,0.4
trichecker3_247,10.0,10.0,3.0,0.0,0.0,0.5
trichecker3_248,10.0,10.0,3.4,0.0,0.0,0.6
trichecker3_249,10.0,10.0,3.8,0.0,0.0,0.7
trichecker3_250,10.0,10.0,4.2,0.0,0.0,0.8
trichecker3_251,10.0,10.0,4.6,0.0,0.0,0.9
trichecker3_252,10.0,10.0,5.0,0.0,0.0,1.0
trichecker3_253,10.0,10.4,1.0,0.0,0.1,0.0
trichecker3_254,10.0,10.4,1.4,0.0,0.1,0.1
trichecker3_255,10.0,10.4,1.8,0.0,0.1,0.2
trichecker3_256,10.0,10.4,2.2,0.0,0.1,0.3
trichecker3_257,10.0,10.4,2.6,0.0,0.1,0.4
trichecker3_258,10.0,10.4,3.0,0.0,0.1,0.5
trichecker3_259,10.0,10.4,3.4,0.0,0.1,0.6
trichecker3_260,10.0,10.4,3.8,0.0,0.1,0.7
trichecker3_261,10.0,10.4,4.2,0.0,0.1,0.8
trichecker3_262,10.0,10.4,4.6,0.0,0.1,0.9
trichecker3_263,10.0,10.4,5.0,0.0,0.1,1.0
trichecker3_264,10.0,10.8,1.0,0.0,0.2,0.0
trichecker3_265,10.0,10.8,1.4,0.0,0.2,0.1
trichecker3_266,10.0,10.8,1.8,0.0,0.2,0.2
trichecker3_267,10.0,10.8,2.2,0.0,0.2,0.3
trichecker3_268,10.0,10.8,2.6,0.0,0.2,0.4
trichecker3_269,10.0,10.8,3.0,0.0,0.2,0.5
trichecker3_270,10.0,10.8,3.4,0.0,0.2,0.6
trichecker3_271,10.0,10.8,3.8,0.0,0.2,0.7
trichecker3_272,10.0,10.8,4.2,0.0,0.2,0.8
trichecker3_273,10.0,10.8,4.6,0.0,0.2,0.9
trichecker3_274,10.0,10.8,5.0,0.0,0.2,1.0
trichecker3_275,10.0,11.2,1.0,0.0,0.3,0.0
trichecker3_276,10.0,11.2,1.4,0.0,0.3,0.1
trichecker3_277,10.0,11.2,1.8,0.0,0.3,0.2
trichecker3_278,10.0,11.2,2.2,0.0,0.3,0.3
trichecker3_279,10.0,11.2,2.6,0.0,0.3,0.4
trichecker3_280,10.0,11.2,3.0,0.0,0.3,0.5
trichecker3_281,10.0,11.2,3.4,0.0,0.3,0.6
trichecker3_282,10.0,11.2,3.8,0.0,0.3,0.7
trichecker3_283,10.0,11.2,4.2,0.0,0.3,0.8
trichecker3_284,10.0,11.2,4.6,0.0,0.3,0.9
trichecker3_285,10.0,11.2,5.0,0.0,0.3,1.0
trichecker3_286,10.0,11.6,1.0,0.0,0.4,0.0
trichecker3_287,10.0,11.6,1.4,0.0,0.4,0.1
trichecker3_288,10.0,11.6,1.8,0.0,0.4,0.2
trichecker3_289,10.0,11.6,2.2,0.0,0.4,0.3
trichecker3_290,10.0,11.6,2.6,0.0,0.4,0.4
trichecker3_291,10.0,11.6,3.0,0.0,0.4,0.5
trichecker3_292,10.0,11.6,3.4,0.0,0.4,0.6
trichecker3_293,10.0,11.6,3.8,0.0,0.4,0.7
trichecker3_294,10.0,11.6,4.2,0.0,0.4,0.8
trichecker3_295,10.0,11.6,4.6,0.0,0.4,0.9
trichecker3_296,10.0,11.6,5.0,0.0,0.4,1.0
trichecker3_297,10.0,12.0,1.0,0.0,0.5,0.0
trichecker3_298,10.0,12.0,1.4,0.0,0.5,0.1
trichecker3_299,10.0,12.0,1.8,0.0,0.5,0.2
trichecker3_300,10.0,12.0,2.2,0.0,0.5,0.3
trichecker3_301,10.0,12.0,2.6,0.0,0.5,0.4
trichecker3_302,10.0,12.0,3.0,0.0,0.5,0.5
trichecker3_303,10.0,12.0,3.4,0.0,0.5,0.6
trichecker3_304,10.0,12.0,3.8,0.0,0.5,0.7
trichecker3_305,10.0,12.0,4.2,0.0,0.5,0.8
trichecker3_306,10.0,12.0,4.6,0.0,0.5,0.9
trichecker3_307,10.0,12.0,5.0,0.0,0.5,1.0
trichecker3_308,10.0,12.4,1.0,0.0,0.6,0.0
trichecker3_309,10.0,12.4,1.4,0.0,0.6,0.1
trichecker3_310,10.0,12.4,1.8,0.0,0.6,0.2
trichecker3_311,10.0,12.4,2.2,0.0,0.6,0.3
trichecker3_312,10.0,12.4,2.6,0.0,0.6,0.4
trichecker3_313,10.0,12.4,3.0,0.0,0.6,0.5
trichecker3_314,10.0,12.4,3.4,0.0,0.6,0.6
trichecker3_315,10.0,12.4,3.8,0.0,0.6,0.7
trichecker3_316,10.0,12.4,4.2,0.0,0.6,0.8
trichecker3_317,10.0,12.4,4.6,0.0,0.6,0.9
trichecker3_318,10.0,12.4,5.0,0.0,0.6,1.0
trichecker3_319,10.0,12.8,1.0,0.0,0.7,0.0
trichecker3_320,10.0,12.8,1.4,0.0,0.7,0.1
trichecker3_321,10.0,12.8,1.8,0.0,0.7,0.2
trichecker3_322,10.0,12.8,2.2,0.0,0.7,0.3
trichecker3_323,10.0,12.8,2.6,0.0,0.7,0.4
trichecker3_324,10.0,12.8,3.0,0.0,0.7,0.5
trichecker3_325,10.0,12.8,3.4,0.0,0.7,0.6
trichecker3_326,10.0,12.8,3.8,0.0,0.7,0.7
trichecker3_327,10.0,12.8,4.2,0.0,0.7,0.8
trichecker3_328,10.0,12.8,4.6,0.0,0.7,0.9
trichecker3_329,10.0,12.8,5.0,0.0,0.7,1.0
trichecker3_330,10.0,13.2,1.0,0.0,0.8,0.0
trichecker3_331,10.0,13.2,1.4,0.0,0.8,0.1
trichecker3_332,10.0,13.2,1.8,0.0,0.8,0.2
trichecker3_333,10.0,13.2,2.2,0.0,0.8,0.3
trichecker3_334,10.0,13.2,2.6,0.0,0.8,0.4
trichecker3_335,10.0,13.2,3.0,0.0,0.8,0.5
trichecker3_336,10.0,13.2,3.4,0.0,0.8,0.6
trichecker3_337,10.0,13.2,3.8,0.0,0.8,0.7
trichecker3_338,10.0,13.2,4.2,0.0,0.8,0.8
trichecker3_339,10.0,13.2,4.6,0.0,0.8,0.9
trichecker3_340,10.0,13.2,5.0,0.0,0.8,1.0
trichecker3_341,10.0,13.6,1.0,0.0,0.9,0.0
trichecker3_342,10.0,13.6,1.4,0.0,0.9,0.1
trichecker3_343,10.0,13.6,1.8,0.0,0.9,0.2
trichecker3_344,10.0,13.6,2.2,0.0,0.9,0.3
trichecker3_345,10.0,13.6,2.6,0.0,0.9,0.4
trichecker3_346,10.0,13.6,3.0,0.0,0.9,0.5
trichecker3_347,10.0,13.6,3.4,0.0,0.9,0.6
trichecker3_348,10.0,13.6,3.8,0.0,0.9,0.7
trichecker3_349,10.0,13.6,4.2,0.0,0.9,0.8
trichecker3_350,10.0,13.6,4.6,0.0,0.9,0.9
trichecker3_351,10.0,13.6,5.0,0.0,0.9,1.0
trichecker3_352,10.0,14.0,1.0,0.0,1.0,0.0
trichecker3_353,10.0,14.0,1.4,0.0,1.0,0.1
trichecker3_354,10.0,14.0,1.8,0.0,1.0,0.2
trichecker3_355,10.0,14.0,2.2,0.0,1.0,0.3
trichecker3_356,10.0,14.0,2.6,0.0,1.0,0.4
trichecker3_357,10.0,14.0,3.0,0.0,1.0,0.5
trichecker3_358,10.0,14.0,3.4,0.0,1.0,0.6
trichecker3_359,10.0,14.0,3.8,0.0,1.0,0.7
trichecker3_360,10.0,14.0,4.2,0.0,1.0,0.8
trichecker3_361,10.0,14.0,4.6,0.0,1.0,0.9
trichecker3_362,10.0,14.0,5.0,0.0,1.0,1.0
noiseCube_000,0.0,0.0,0.0,0.0,0.0,0.0
noiseCube_001,100.0,100.0,0.0,10.0,10.0,0.0
noiseCube_002,100.0,-100.0,0.0,10.0,-10.0,0.0
noiseCube_003,-100.0,100.0,0.0,-10.0,10.0,0.0
noiseCube_004,-100.0,-100.0,0.0,-10.0,-10.0,0.0
noiseCube_005,100.0,100.0,-1.0,10.0,10.0,-1.0
noiseCube_006,100.0,-100.0,-1.0,10.0,-10.0,-1.0
noiseCube_007,-100.0,100.0,-1.0,-10.0,10.0,-1.0
noiseCube_008,-100.0,-100.0,-1.0,-10.0,-10.0,-1.0
