objectName_markerName,X,Y,Z,localX,localY,localZ
trichecker4_033,5.55524994704,14.9781855473,8.77367804798,0.3,0.0,0.0
trichecker4_034,5.42052031151,15.1290668486,8.42859435058,0.3,0.1,0.0
trichecker4_035,5.28579067597,15.27994815,8.08351065317,0.3,0.2,0.0
trichecker4_036,5.15106104044,15.4308294513,7.73842695577,0.3,0.3,0.0
trichecker4_037,5.01633140491,15.5817107527,7.39334325837,0.3,0.4,0.0
trichecker4_038,4.88160176937,15.732592054,7.04825956097,0.3,0.5,0.0
trichecker4_039,4.74687213384,15.8834733554,6.70317586357,0.3,0.6,0.0
trichecker4_040,4.61214249831,16.0343546567,6.35809216616,0.3,0.7,0.0
trichecker4_041,4.47741286277,16.1852359581,6.01300846876,0.3,0.8,0.0
trichecker4_042,4.34268322724,16.3361172594,5.66792477136,0.3,0.9,0.0
trichecker4_043,4.20795359171,16.4869985608,5.32284107396,0.3,1.0,0.0
trichecker4_044,5.74033326272,14.9709140631,8.69823739731,0.4,0.0,0.0
trichecker4_045,5.60560362719,15.1217953644,8.3531536999,0.4,0.1,0.0
trichecker4_046,5.47087399165,15.2726766658,8.0080700025,0.4,0.2,0.0
trichecker4_047,5.33614435612,15.4235579671,7.6629863051,0.4,0.3,0.0
trichecker4_048,5.20141472059,15.5744392685,7.3179026077,0.4,0.4,0.0
trichecker4_049,5.06668508505,15.7253205698,6.97281891029,0.4,0.5,0.0
trichecker4_050,4.93195544952,15.8762018711,6.62773521289,0.4,0.6,0.0
trichecker4_051,4.79722581398,16.0270831725,6.28265151549,0.4,0.7,0.0
trichecker4_052,4.66249617845,16.1779644738,5.93756781809,0.4,0.8,0.0
trichecker4_053,4.52776654292,16.3288457752,5.59248412069,0.4,0.9,0.0
trichecker4_054,4.39303690738,16.4797270765,5.24740042328,0.4,1.0,0.0
trichecker4_055,5.9254165784,14.9636425788,8.62279674663,0.5,0.0,0.0
trichecker4_056,5.79068694286,15.1145238802,8.27771304923,0.5,0.1,0.0
trichecker4_057,5.65595730733,15.2654051815,7.93262935183,0.5,0.2,0.0
trichecker4_058,5.5212276718,15.4162864829,7.58754565443,0.5,0.3,0.0
trichecker4_059,5.38649803626,15.5671677842,7.24246195702,0.5,0.4,0.0
trichecker4_060,5.25176840073,15.7180490856,6.89737825962,0.5,0.5,0.0
trichecker4_061,5.1170387652,15.8689303869,6.55229456222,0.5,0.6,0.0
trichecker4_062,4.98230912966,16.0198116883,6.20721086482,0.5,0.7,0.0
trichecker4_063,4.84757949413,16.1706929896,5.86212716741,0.5,0.8,0.0
trichecker4_064,4.7128498586,16.321574291,5.51704347001,0.5,0.9,0.0
trichecker4_065,4.57812022306,16.4724555923,5.17195977261,0.5,1.0,0.0
trichecker4_066,6.11049989408,14.9563710946,8.54735609596,0.6,0.0,0.0
trichecker4_067,5.97577025854,15.1072523959,8.20227239856,0.6,0.1,0.0
trichecker4_068,5.84104062301,15.2581336973,7.85718870115,0.6,0.2,0.0
trichecker4_069,5.70631098748,15.4090149986,7.51210500375,0.6,0.3,0.0
trichecker4_070,5.57158135194,15.5598963,7.16702130635,0.6,0.4,0.0
trichecker4_071,5.43685171641,15.7107776013,6.82193760895,0.6,0.5,0.0
trichecker4_072,5.30212208088,15.8616589027,6.47685391154,0.6,0.6,0.0
trichecker4_073,5.16739244534,16.012540204,6.13177021414,0.6,0.7,0.0
trichecker4_074,5.03266280981,16.1634215054,5.78668651674,0.6,0.8,0.0
trichecker4_075,4.89793317428,16.3143028067,5.44160281934,0.6,0.9,0.0
trichecker4_076,4.76320353874,16.4651841081,5.09651912194,0.6,1.0,0.0
trichecker4_077,6.29558320976,14.9490996104,8.47191544529,0.7,0.0,0.0
trichecker4_078,6.16085357422,15.0999809117,8.12683174788,0.7,0.1,0.0
trichecker4_079,6.02612393869,15.2508622131,7.78174805048,0.7,0.2,0.0
trichecker4_080,5.89139430316,15.4017435144,7.43666435308,0.7,0.3,0.0
trichecker4_081,5.75666466762,15.5526248157,7.09158065568,0.7,0.4,0.0
trichecker4_082,5.62193503209,15.7035061171,6.74649695827,0.7,0.5,0.0
trichecker4_083,5.48720539656,15.8543874184,6.40141326087,0.7,0.6,0.0
trichecker4_084,5.35247576102,16.0052687198,6.05632956347,0.7,0.7,0.0
trichecker4_085,5.21774612549,16.1561500211,5.71124586607,0.7,0.8,0.0
trichecker4_086,5.08301648996,16.3070313225,5.36616216866,0.7,0.9,0.0
trichecker4_087,4.94828685442,16.4579126238,5.02107847126,0.7,1.0,0.0
trichecker4_088,6.48066652544,14.9418281261,8.39647479461,0.8,0.0,0.0
trichecker4_089,6.3459368899,15.0927094275,8.05139109721,0.8,0.1,0.0
trichecker4_090,6.21120725437,15.2435907288,7.70630739981,0.8,0.2,0.0
trichecker4_091,6.07647761884,15.3944720302,7.3612237024,0.8,0.3,0.0
trichecker4_092,5.9417479833,15.5453533315,7.016140005,0.8,0.4,0.0
trichecker4_093,5.80701834777,15.6962346329,6.6710563076,0.8,0.5,0.0
trichecker4_094,5.67228871224,15.8471159342,6.3259726102,0.8,0.6,0.0
trichecker4_095,5.5375590767,15.9979972356,5.9808889128,0.8,0.7,0.0
trichecker4_096,5.40282944117,16.1488785369,5.63580521539,0.8,0.8,0.0
trichecker4_097,5.26809980564,16.2997598382,5.29072151799,0.8,0.9,0.0
trichecker4_098,5.1333701701,16.4506411396,4.94563782059,0.8,1.0,0.0
trichecker4_099,6.66574984112,14.9345566419,8.32103414394,0.9,0.0,0.0
trichecker4_100,6.53102020558,15.0854379432,7.97595044654,0.9,0.1,0.0
trichecker4_101,6.39629057005,15.2363192446,7.63086674913,0.9,0.2,0.0
trichecker4_102,6.26156093452,15.3872005459,7.28578305173,0.9,0.3,0.0
trichecker4_103,6.12683129898,15.5380818473,6.94069935433,0.9,0.4,0.0
trichecker4_104,5.99210166345,15.6889631486,6.59561565693,0.9,0.5,0.0
trichecker4_105,5.85737202792,15.83984445,6.25053195952,0.9,0.6,0.0
trichecker4_106,5.72264239238,15.9907257513,5.90544826212,0.9,0.7,0.0
trichecker4_107,5.58791275685,16.1416070527,5.56036456472,0.9,0.8,0.0
trichecker4_108,5.45318312132,16.292488354,5.21528086732,0.9,0.9,0.0
trichecker4_109,5.31845348578,16.4433696554,4.87019716991,0.9,1.0,0.0
trichecker4_110,6.8508331568,14.9272851577,8.24559349326,1.0,0.0,0.0
trichecker4_111,6.71610352126,15.078166459,7.90050979586,1.0,0.1,0.0
trichecker4_112,6.58137388573,15.2290477603,7.55542609846,1.0,0.2,0.0
trichecker4_113,6.4466442502,15.3799290617,7.21034240106,1.0,0.3,0.0
trichecker4_114,6.31191461466,15.530810363,6.86525870366,1.0,0.4,0.0
trichecker4_115,6.17718497913,15.6816916644,6.52017500625,1.0,0.5,0.0
trichecker4_116,6.0424553436,15.8325729657,6.17509130885,1.0,0.6,0.0
trichecker4_117,5.90772570806,15.9834542671,5.83000761145,1.0,0.7,0.0
trichecker4_118,5.77299607253,16.1343355684,5.48492391405,1.0,0.8,0.0
trichecker4_119,5.638266437,16.2852168698,5.13984021664,1.0,0.9,0.0
trichecker4_120,5.50353680146,16.4360981711,4.79475651924,1.0,1.0,0.0
trichecker4_121,5.0,15.0,9.0,0.0,0.0,0.0
trichecker4_122,5.1041889066,15.555249947,9.2020944533,0.0,0.0,0.1
trichecker4_123,5.2083778132,16.1104998941,9.4041889066,0.0,0.0,0.2
trichecker4_124,5.3125667198,16.6657498411,9.6062833599,0.0,0.0,0.3
trichecker4_125,5.4167556264,17.2209997882,9.8083778132,0.0,0.0,0.4
trichecker4_126,5.520944533,17.7762497352,10.0104722665,0.0,0.0,0.5
trichecker4_127,5.6251334396,18.3314996822,10.2125667198,0.0,0.0,0.6
trichecker4_128,5.7293223462,18.8867496293,10.4146611731,0.0,0.0,0.7
trichecker4_129,5.8335112528,19.4419995763,10.6167556264,0.0,0.0,0.8
trichecker4_130,5.9377001594,19.9972495234,10.8188500797,0.0,0.0,0.9
trichecker4_131,6.041889066,20.5524994704,11.020944533,0.0,0.0,1.0
trichecker4_132,5.18508331568,14.9927285158,8.92455934933,0.1,0.0,0.0
trichecker4_133,5.28927222228,15.5479784628,9.12665380263,0.1,0.0,0.1
trichecker4_134,5.39346112888,16.1032284098,9.32874825593,0.1,0.0,0.2
trichecker4_135,5.49765003548,16.6584783569,9.53084270923,0.1,0.0,0.3
trichecker4_136,5.60183894208,17.2137283039,9.73293716253,0.1,0.0,0.4
trichecker4_137,5.70602784868,17.768978251,9.93503161583,0.1,0.0,0.5
trichecker4_138,5.81021675528,18.324228198,10.1371260691,0.1,0.0,0.6
trichecker4_139,5.91440566188,18.879478145,10.3392205224,0.1,0.0,0.7
trichecker4_140,6.01859456848,19.4347280921,10.5413149757,0.1,0.0,0.8
trichecker4_141,6.12278347508,19.9899780391,10.743409429,0.1,0.0,0.9
trichecker4_142,6.22697238168,20.5452279862,10.9455038823,0.1,0.0,1.0
trichecker4_143,5.37016663136,14.9854570315,8.84911869865,0.2,0.0,0.0
trichecker4_144,5.47435553796,15.5407069786,9.05121315195,0.2,0.0,0.1
trichecker4_145,5.57854444456,16.0959569256,9.25330760525,0.2,0.0,0.2
trichecker4_146,5.68273335116,16.6512068726,9.45540205855,0.2,0.0,0.3
trichecker4_147,5.78692225776,17.2064568197,9.65749651185,0.2,0.0,0.4
trichecker4_148,5.89111116436,17.7617067667,9.85959096515,0.2,0.0,0.5
trichecker4_149,5.99530007096,18.3169567138,10.0616854185,0.2,0.0,0.6
trichecker4_150,6.09948897756,18.8722066608,10.2637798718,0.2,0.0,0.7
trichecker4_151,6.20367788416,19.4274566078,10.4658743251,0.2,0.0,0.8
trichecker4_152,6.30786679076,19.9827065549,10.6679687784,0.2,0.0,0.9
trichecker4_153,6.41205569736,20.5379565019,10.8700632317,0.2,0.0,1.0
trichecker4_154,5.55524994704,14.9781855473,8.77367804798,0.3,0.0,0.0
trichecker4_155,5.65943885364,15.5334354943,8.97577250128,0.3,0.0,0.1
trichecker4_156,5.76362776024,16.0886854414,9.17786695458,0.3,0.0,0.2
trichecker4_157,5.86781666684,16.6439353884,9.37996140788,0.3,0.0,0.3
trichecker4_158,5.97200557344,17.1991853355,9.58205586118,0.3,0.0,0.4
trichecker4_159,6.07619448004,17.7544352825,9.78415031448,0.3,0.0,0.5
trichecker4_160,6.18038338664,18.3096852295,9.98624476778,0.3,0.0,0.6
trichecker4_161,6.28457229324,18.8649351766,10.1883392211,0.3,0.0,0.7
trichecker4_162,6.38876119984,19.4201851236,10.3904336744,0.3,0.0,0.8
trichecker4_163,6.49295010644,19.9754350706,10.5925281277,0.3,0.0,0.9
trichecker4_164,6.59713901304,20.5306850177,10.794622581,0.3,0.0,1.0
trichecker4_165,5.74033326272,14.9709140631,8.69823739731,0.4,0.0,0.0
trichecker4_166,5.84452216932,15.5261640101,8.90033185061,0.4,0.0,0.1
trichecker4_167,5.94871107592,16.0814139571,9.10242630391,0.4,0.0,0.2
trichecker4_168,6.05289998252,16.6366639042,9.30452075721,0.4,0.0,0.3
trichecker4_169,6.15708888912,17.1919138512,9.50661521051,0.4,0.0,0.4
trichecker4_170,6.26127779572,17.7471637983,9.70870966381,0.4,0.0,0.5
trichecker4_171,6.36546670232,18.3024137453,9.91080411711,0.4,0.0,0.6
trichecker4_172,6.46965560892,18.8576636923,10.1128985704,0.4,0.0,0.7
trichecker4_173,6.57384451552,19.4129136394,10.3149930237,0.4,0.0,0.8
trichecker4_174,6.67803342212,19.9681635864,10.517087477,0.4,0.0,0.9
trichecker4_175,6.78222232872,20.5234135335,10.7191819303,0.4,0.0,1.0
trichecker4_176,5.9254165784,14.9636425788,8.62279674663,0.5,0.0,0.0
trichecker4_177,6.029605485,15.5188925259,8.82489119993,0.5,0.0,0.1
trichecker4_178,6.1337943916,16.0741424729,9.02698565323,0.5,0.0,0.2
trichecker4_179,6.2379832982,16.6293924199,9.22908010653,0.5,0.0,0.3
trichecker4_180,6.3421722048,17.184642367,9.43117455983,0.5,0.0,0.4
trichecker4_181,6.4463611114,17.739892314,9.63326901313,0.5,0.0,0.5
trichecker4_182,6.550550018,18.2951422611,9.83536346643,0.5,0.0,0.6
trichecker4_183,6.6547389246,18.8503922081,10.0374579197,0.5,0.0,0.7
trichecker4_184,6.7589278312,19.4056421551,10.239552373,0.5,0.0,0.8
trichecker4_185,6.8631167378,19.9608921022,10.4416468263,0.5,0.0,0.9
trichecker4_186,6.9673056444,20.5161420492,10.6437412796,0.5,0.0,1.0
trichecker4_187,6.11049989408,14.9563710946,8.54735609596,0.6,0.0,0.0
trichecker4_188,6.21468880068,15.5116210416,8.74945054926,0.6,0.0,0.1
trichecker4_189,6.31887770728,16.0668709887,8.95154500256,0.6,0.0,0.2
trichecker4_190,6.42306661388,16.6221209357,9.15363945586,0.6,0.0,0.3
trichecker4_191,6.52725552048,17.1773708827,9.35573390916,0.6,0.0,0.4
trichecker4_192,6.63144442708,17.7326208298,9.55782836246,0.6,0.0,0.5
trichecker4_193,6.73563333368,18.2878707768,9.75992281576,0.6,0.0,0.6
trichecker4_194,6.83982224028,18.8431207239,9.96201726906,0.6,0.0,0.7
trichecker4_195,6.94401114688,19.3983706709,10.1641117224,0.6,0.0,0.8
trichecker4_196,7.04820005348,19.9536206179,10.3662061757,0.6,0.0,0.9
trichecker4_197,7.15238896008,20.508870565,10.568300629,0.6,0.0,1.0
trichecker4_198,6.29558320976,14.9490996104,8.47191544529,0.7,0.0,0.0
trichecker4_199,6.39977211636,15.5043495574,8.67400989859,0.7,0.0,0.1
trichecker4_200,6.50396102296,16.0595995044,8.87610435189,0.7,0.0,0.2
trichecker4_201,6.60814992956,16.6148494515,9.07819880519,0.7,0.0,0.3
trichecker4_202,6.71233883616,17.1700993985,9.28029325849,0.7,0.0,0.4
trichecker4_203,6.81652774276,17.7253493456,9.48238771179,0.7,0.0,0.5
trichecker4_204,6.92071664936,18.2805992926,9.68448216509,0.7,0.0,0.6
trichecker4_205,7.02490555596,18.8358492396,9.88657661839,0.7,0.0,0.7
trichecker4_206,7.12909446256,19.3910991867,10.0886710717,0.7,0.0,0.8
trichecker4_207,7.23328336916,19.9463491337,10.290765525,0.7,0.0,0.9
trichecker4_208,7.33747227576,20.5015990807,10.4928599783,0.7,0.0,1.0
trichecker4_209,6.48066652544,14.9418281261,8.39647479461,0.8,0.0,0.0
trichecker4_210,6.58485543204,15.4970780732,8.59856924791,0.8,0.0,0.1
trichecker4_211,6.68904433864,16.0523280202,8.80066370121,0.8,0.0,0.2
trichecker4_212,6.79323324524,16.6075779672,9.00275815451,0.8,0.0,0.3
trichecker4_213,6.89742215184,17.1628279143,9.20485260781,0.8,0.0,0.4
trichecker4_214,7.00161105844,17.7180778613,9.40694706111,0.8,0.0,0.5
trichecker4_215,7.10579996504,18.2733278084,9.60904151441,0.8,0.0,0.6
trichecker4_216,7.20998887164,18.8285777554,9.81113596771,0.8,0.0,0.7
trichecker4_217,7.31417777824,19.3838277024,10.013230421,0.8,0.0,0.8
trichecker4_218,7.41836668484,19.9390776495,10.2153248743,0.8,0.0,0.9
trichecker4_219,7.52255559144,20.4943275965,10.4174193276,0.8,0.0,1.0
trichecker4_220,6.66574984112,14.9345566419,8.32103414394,0.9,0.0,0.0
trichecker4_221,6.76993874772,15.4898065889,8.52312859724,0.9,0.0,0.1
trichecker4_222,6.87412765432,16.045056536,8.72522305054,0.9,0.0,0.2
trichecker4_223,6.97831656092,16.600306483,8.92731750384,0.9,0.0,0.3
trichecker4_224,7.08250546752,17.15555643,9.12941195714,0.9,0.0,0.4
trichecker4_225,7.18669437412,17.7108063771,9.33150641044,0.9,0.0,0.5
trichecker4_226,7.29088328072,18.2660563241,9.53360086374,0.9,0.0,0.6
trichecker4_227,7.39507218732,18.8213062712,9.73569531704,0.9,0.0,0.7
trichecker4_228,7.49926109392,19.3765562182,9.93778977034,0.9,0.0,0.8
trichecker4_229,7.60345000052,19.9318061652,10.1398842236,0.9,0.0,0.9
trichecker4_230,7.70763890712,20.4870561123,10.3419786769,0.9,0.0,1.0
trichecker4_231,6.8508331568,14.9272851577,8.24559349326,1.0,0.0,0.0
trichecker4_232,6.9550220634,15.4825351047,8.44768794656,1.0,0.0,0.1
trichecker4_233,7.05921097,16.0377850517,8.64978239986,1.0,0.0,0.2
trichecker4_234,7.1633998766,16.5930349988,8.85187685316,1.0,0.0,0.3
trichecker4_235,7.2675887832,17.1482849458,9.05397130646,1.0,0.0,0.4
trichecker4_236,7.3717776898,17.7035348928,9.25606575976,1.0,0.0,0.5
trichecker4_237,7.4759665964,18.2587848399,9.45816021306,1.0,0.0,0.6
trichecker4_238,7.580155503,18.8140347869,9.66025466637,1.0,0.0,0.7
trichecker4_239,7.6843444096,19.369284734,9.86234911967,1.0,0.0,0.8
trichecker4_240,7.7885333162,19.924534681,10.064443573,1.0,0.0,0.9
trichecker4_241,7.8927222228,20.479784628,10.2665380263,1.0,0.0,1.0
trichecker4_242,5.0,15.0,9.0,0.0,0.0,0.0
trichecker4_243,5.1041889066,15.555249947,9.2020944533,0.0,0.0,0.1
trichecker4_244,5.2083778132,16.1104998941,9.4041889066,0.0,0.0,0.2
trichecker4_245,5.3125667198,16.6657498411,9.6062833599,0.0,0.0,0.3
trichecker4_246,5.4167556264,17.2209997882,9.8083778132,0.0,0.0,0.4
trichecker4_247,5.520944533,17.7762497352,10.0104722665,0.0,0.0,0.5
trichecker4_248,5.6251334396,18.3314996822,10.2125667198,0.0,0.0,0.6
trichecker4_249,5.7293223462,18.8867496293,10.4146611731,0.0,0.0,0.7
trichecker4_250,5.8335112528,19.4419995763,10.6167556264,0.0,0.0,0.8
trichecker4_251,5.9377001594,19.9972495234,10.8188500797,0.0,0.0,0.9
trichecker4_252,6.041889066,20.5524994704,11.020944533,0.0,0.0,1.0
trichecker4_253,4.86527036447,15.1508813013,8.6549163026,0.0,0.1,0.0
trichecker4_254,4.96945927107,15.7061312484,8.8570107559,0.0,0.1,0.1
trichecker4_255,5.07364817767,16.2613811954,9.0591052092,0.0,0.1,0.2
trichecker4_256,5.17783708427,16.8166311425,9.2611996625,0.0,0.1,0.3
trichecker4_257,5.28202599087,17.3718810895,9.4632941158,0.0,0.1,0.4
trichecker4_258,5.38621489747,17.9271310365,9.6653885691,0.0,0.1,0.5
trichecker4_259,5.49040380407,18.4823809836,9.8674830224,0.0,0.1,0.6
trichecker4_260,5.59459271067,19.0376309306,10.0695774757,0.0,0.1,0.7
trichecker4_261,5.69878161727,19.5928808777,10.271671929,0.0,0.1,0.8
trichecker4_262,5.80297052387,20.1481308247,10.4737663823,0.0,0.1,0.9
trichecker4_263,5.90715943047,20.7033807717,10.6758608356,0.0,0.1,1.0
trichecker4_264,4.73054072893,15.3017626027,8.3098326052,0.0,0.2,0.0
trichecker4_265,4.83472963553,15.8570125497,8.5119270585,0.0,0.2,0.1
trichecker4_266,4.93891854213,16.4122624968,8.7140215118,0.0,0.2,0.2
trichecker4_267,5.04310744873,16.9675124438,8.9161159651,0.0,0.2,0.3
trichecker4_268,5.14729635533,17.5227623909,9.1182104184,0.0,0.2,0.4
trichecker4_269,5.25148526193,18.0780123379,9.3203048717,0.0,0.2,0.5
trichecker4_270,5.35567416853,18.6332622849,9.522399325,0.0,0.2,0.6
trichecker4_271,5.45986307513,19.188512232,9.7244937783,0.0,0.2,0.7
trichecker4_272,5.56405198173,19.743762179,9.9265882316,0.0,0.2,0.8
trichecker4_273,5.66824088833,20.299012126,10.1286826849,0.0,0.2,0.9
trichecker4_274,5.77242979493,20.8542620731,10.3307771382,0.0,0.2,1.0
trichecker4_275,4.5958110934,15.452643904,7.96474890779,0.0,0.3,0.0
trichecker4_276,4.7,16.0078938511,8.16684336109,0.0,0.3,0.1
trichecker4_277,4.8041889066,16.5631437981,8.36893781439,0.0,0.3,0.2
trichecker4_278,4.9083778132,17.1183937452,8.57103226769,0.0,0.3,0.3
trichecker4_279,5.0125667198,17.6736436922,8.77312672099,0.0,0.3,0.4
trichecker4_280,5.1167556264,18.2288936392,8.97522117429,0.0,0.3,0.5
trichecker4_281,5.220944533,18.7841435863,9.17731562759,0.0,0.3,0.6
trichecker4_282,5.3251334396,19.3393935333,9.37941008089,0.0,0.3,0.7
trichecker4_283,5.4293223462,19.8946434804,9.58150453419,0.0,0.3,0.8
trichecker4_284,5.5335112528,20.4498934274,9.78359898749,0.0,0.3,0.9
trichecker4_285,5.6377001594,21.0051433744,9.98569344079,0.0,0.3,1.0
trichecker4_286,4.46108145787,15.6035252054,7.61966521039,0.0,0.4,0.0
trichecker4_287,4.56527036447,16.1587751524,7.82175966369,0.0,0.4,0.1
trichecker4_288,4.66945927107,16.7140250995,8.02385411699,0.0,0.4,0.2
trichecker4_289,4.77364817767,17.2692750465,8.22594857029,0.0,0.4,0.3
trichecker4_290,4.87783708427,17.8245249935,8.42804302359,0.0,0.4,0.4
trichecker4_291,4.98202599087,18.3797749406,8.63013747689,0.0,0.4,0.5
trichecker4_292,5.08621489747,18.9350248876,8.83223193019,0.0,0.4,0.6
trichecker4_293,5.19040380407,19.4902748347,9.03432638349,0.0,0.4,0.7
trichecker4_294,5.29459271067,20.0455247817,9.23642083679,0.0,0.4,0.8
trichecker4_295,5.39878161727,20.6007747287,9.43851529009,0.0,0.4,0.9
trichecker4_296,5.50297052387,21.1560246758,9.64060974339,0.0,0.4,1.0
trichecker4_297,4.32635182233,15.7544065067,7.27458151299,0.0,0.5,0.0
trichecker4_298,4.43054072893,16.3096564538,7.47667596629,0.0,0.5,0.1
trichecker4_299,4.53472963553,16.8649064008,7.67877041959,0.0,0.5,0.2
trichecker4_300,4.63891854213,17.4201563479,7.88086487289,0.0,0.5,0.3
trichecker4_301,4.74310744873,17.9754062949,8.08295932619,0.0,0.5,0.4
trichecker4_302,4.84729635533,18.5306562419,8.28505377949,0.0,0.5,0.5
trichecker4_303,4.95148526193,19.085906189,8.48714823279,0.0,0.5,0.6
trichecker4_304,5.05567416853,19.641156136,8.68924268609,0.0,0.5,0.7
trichecker4_305,5.15986307513,20.196406083,8.89133713939,0.0,0.5,0.8
trichecker4_306,5.26405198173,20.7516560301,9.09343159269,0.0,0.5,0.9
trichecker4_307,5.36824088833,21.3069059771,9.29552604599,0.0,0.5,1.0
trichecker4_308,4.1916221868,15.9052878081,6.92949781559,0.0,0.6,0.0
trichecker4_309,4.2958110934,16.4605377551,7.13159226889,0.0,0.6,0.1
trichecker4_310,4.4,17.0157877022,7.33368672219,0.0,0.6,0.2
trichecker4_311,4.5041889066,17.5710376492,7.53578117549,0.0,0.6,0.3
trichecker4_312,4.6083778132,18.1262875962,7.73787562879,0.0,0.6,0.4
trichecker4_313,4.7125667198,18.6815375433,7.93997008209,0.0,0.6,0.5
trichecker4_314,4.8167556264,19.2367874903,8.14206453539,0.0,0.6,0.6
trichecker4_315,4.920944533,19.7920374374,8.34415898869,0.0,0.6,0.7
trichecker4_316,5.0251334396,20.3472873844,8.54625344199,0.0,0.6,0.8
trichecker4_317,5.1293223462,20.9025373314,8.74834789529,0.0,0.6,0.9
trichecker4_318,5.2335112528,21.4577872785,8.95044234859,0.0,0.6,1.0
trichecker4_319,4.05689255127,16.0561691094,6.58441411818,0.0,0.7,0.0
trichecker4_320,4.16108145787,16.6114190565,6.78650857148,0.0,0.7,0.1
trichecker4_321,4.26527036447,17.1666690035,6.98860302478,0.0,0.7,0.2
trichecker4_322,4.36945927107,17.7219189505,7.19069747808,0.0,0.7,0.3
trichecker4_323,4.47364817767,18.2771688976,7.39279193138,0.0,0.7,0.4
trichecker4_324,4.57783708427,18.8324188446,7.59488638468,0.0,0.7,0.5
trichecker4_325,4.68202599087,19.3876687917,7.79698083798,0.0,0.7,0.6
trichecker4_326,4.78621489747,19.9429187387,7.99907529128,0.0,0.7,0.7
trichecker4_327,4.89040380407,20.4981686857,8.20116974458,0.0,0.7,0.8
trichecker4_328,4.99459271067,21.0534186328,8.40326419788,0.0,0.7,0.9
trichecker4_329,5.09878161727,21.6086685798,8.60535865118,0.0,0.7,1.0
trichecker4_330,3.92216291573,16.2070504108,6.23933042078,0.0,0.8,0.0
trichecker4_331,4.02635182233,16.7623003578,6.44142487408,0.0,0.8,0.1
trichecker4_332,4.13054072893,17.3175503049,6.64351932738,0.0,0.8,0.2
trichecker4_333,4.23472963553,17.8728002519,6.84561378068,0.0,0.8,0.3
trichecker4_334,4.33891854213,18.4280501989,7.04770823398,0.0,0.8,0.4
trichecker4_335,4.44310744873,18.983300146,7.24980268728,0.0,0.8,0.5
trichecker4_336,4.54729635533,19.538550093,7.45189714058,0.0,0.8,0.6
trichecker4_337,4.65148526193,20.09380004,7.65399159388,0.0,0.8,0.7
trichecker4_338,4.75567416853,20.6490499871,7.85608604718,0.0,0.8,0.8
trichecker4_339,4.85986307513,21.2042999341,8.05818050048,0.0,0.8,0.9
trichecker4_340,4.96405198173,21.7595498812,8.26027495378,0.0,0.8,1.0
trichecker4_341,3.7874332802,16.3579317121,5.89424672338,0.0,0.9,0.0
